time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.335516959597776E+005	4.0903325E+000	6.594909749555090E-001	0.000000000000000E+000	1.999039177513785E-003	6.594909749555091E-001	3.5999998E-001	116	4.335516959597776E+005	3.598270144195989E-001	6.906252667475151E-001	0.000000000000000E+000	6.594909749555090E-001
4.335716959618637E+005	4.0911989E+000	6.614900173724856E-001	0.000000000000000E+000	1.999042416976558E-003	6.614900173724857E-001	3.5999998E-001	116	4.335716959618637E+005	3.598275975228372E-001	6.899906122320653E-001	0.000000000000000E+000	6.614900173724856E-001
4.335916959639499E+005	4.0919080E+000	6.634890638278755E-001	0.000000000000000E+000	1.999046455389924E-003	6.634890638278755E-001	3.5999998E-001	116	4.335916959639499E+005	3.598283244371672E-001	6.893559564345029E-001	0.000000000000000E+000	6.634890638278755E-001
4.336116959660361E+005	4.0929718E+000	6.654881080506079E-001	0.000000000000000E+000	1.999044222732385E-003	6.654881080506080E-001	3.5999998E-001	116	4.336116959660361E+005	3.598279225588522E-001	6.887213013457629E-001	0.000000000000000E+000	6.654881080506079E-001
4.336316959681222E+005	4.0936809E+000	6.674871455974545E-001	0.000000000000000E+000	1.999037546846602E-003	6.674871455974546E-001	3.5999998E-001	116	4.336316959681222E+005	3.598267208995365E-001	6.880866483764783E-001	0.000000000000000E+000	6.674871455974545E-001
4.336516959702084E+005	4.0945082E+000	6.694861806709567E-001	0.000000000000000E+000	1.999035073502196E-003	6.694861806709568E-001	3.5999998E-001	116	4.336516959702084E+005	3.598262756975900E-001	6.874519961924291E-001	0.000000000000000E+000	6.694861806709567E-001
4.336716959722945E+005	4.0954142E+000	6.714852125706274E-001	0.000000000000000E+000	1.999031899670760E-003	6.714852125706275E-001	3.5999998E-001	116	4.336716959722945E+005	3.598257044079910E-001	6.868173450160058E-001	0.000000000000000E+000	6.714852125706274E-001
4.336916959743807E+005	4.0963593E+000	6.734842540026372E-001	0.000000000000000E+000	1.999041432009803E-003	6.734842540026373E-001	3.5999998E-001	116	4.336916959743807E+005	3.598274202288398E-001	6.861826908132623E-001	0.000000000000000E+000	6.734842540026372E-001
4.337116959764669E+005	4.0971866E+000	6.754832941979831E-001	0.000000000000000E+000	1.999040195345878E-003	6.754832941979833E-001	3.5999998E-001	116	4.337116959764669E+005	3.598271976293566E-001	6.855480370031340E-001	0.000000000000000E+000	6.754832941979831E-001
4.337316959785530E+005	4.0979352E+000	6.774823325984841E-001	0.000000000000000E+000	1.999038400501013E-003	6.774823325984842E-001	3.5999998E-001	116	4.337316959785530E+005	3.598268745573145E-001	6.849133837628318E-001	0.000000000000000E+000	6.774823325984841E-001
